set,bin,k,Q2,xB,t,phi,dsig,dsig_err,delsig,delsig_err,exp d4sig (nb/Gev^4),d4sig_stat,d4sig_sys+,d4sig_sys-,exp del4sig (nb/GeV^4),del4sig_stat,del4sig_sys+,del4sig_sys-,ReH,ReHt,ReE,ReEt,ImH,ImHt,ImE,ImEt,DVCS,experiment,link
122,6,5.75,2.48,0.399,-0.45,307.96,0.013130645,0.005200961,-0.002271713,0.004272002,0.0212,0.0032,0.0041,0.0041,-0.0051,0.004,0.0015,0.0015,-2.23118,0.68487,1.61191,46.28557,1.9392,1.11388,0,0,0.007102015,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
122,7,5.75,2.48,0.399,-0.45,322.94,0.033168837,0.004601087,0.003130334,0.004071855,0.0277,0.0031,0.0034,0.0034,-0.0044,0.0037,0.0017,0.0017,-2.23118,0.68487,1.61191,46.28557,1.9392,1.11388,0,0,0.007102015,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
122,8,5.75,2.48,0.399,-0.45,337.84,0.042753925,0.004808326,0.000867649,0.004272002,0.0387,0.0034,0.0034,0.0034,-0.0041,0.0041,0.0012,0.0012,-2.23118,0.68487,1.61191,46.28557,1.9392,1.11388,0,0,0.007102015,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
122,9,5.75,2.48,0.399,-0.45,352.63,0.038881767,0.004341659,-0.014267206,0.004295346,0.0414,0.0034,0.0027,0.0027,-0.0093,0.0042,0.0009,0.0009,-2.23118,0.68487,1.61191,46.28557,1.9392,1.11388,0,0,0.007102015,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,0,5.75,3.12,0.391,-0.21,7.48,0.062038399,0.015337862,0.029967728,0.019315538,0.049,0.0145,0.005,0.005,0.0219,0.0178,0.0075,0.0075,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,1,5.75,3.12,0.391,-0.21,22.45,0.08000159,0.028866936,-0.008420101,0.028086474,0.0769,0.0211,0.0197,0.0197,-0.0193,0.0258,0.0111,0.0111,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,2,5.75,3.12,0.391,-0.21,37.42,0.066469215,0.019398196,-0.001996409,0.02118962,0.0602,0.0165,0.0102,0.0102,-0.0292,0.0202,0.0064,0.0064,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,3,5.75,3.12,0.391,-0.21,52.4,0.058568774,0.017041714,-0.00316666,0.016414932,0.0365,0.0131,0.0109,0.0109,-0.0121,0.0161,0.0032,0.0032,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,4,5.75,3.12,0.391,-0.21,67.39,0.109891346,0.029074559,0.083897258,0.034620803,0.0853,0.0238,0.0167,0.0167,0.0661,0.0292,0.0186,0.0186,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,5,5.75,3.12,0.391,-0.21,82.39,0.057477274,0.040164661,0.072239745,0.037854986,0.076,0.0282,0.0286,0.0286,0.0436,0.0344,0.0158,0.0158,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,6,5.75,3.12,0.391,-0.21,292.61,0.030286772,0.029267388,-0.013105455,0.033015299,0.0711,0.0247,0.0157,0.0157,-0.0479,0.0299,0.014,0.014,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,7,5.75,3.12,0.391,-0.21,307.6,0.03350933,0.037747848,0.053787424,0.033895427,0.0786,0.0211,0.0313,0.0313,0.0441,0.0257,0.0221,0.0221,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,8,5.75,3.12,0.391,-0.21,322.58,0.045756221,0.021586338,-0.019806062,0.021312203,0.064,0.0159,0.0146,0.0146,-0.0316,0.0195,0.0086,0.0086,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,9,5.75,3.12,0.391,-0.21,337.55,0.064263834,0.024647312,-0.021339288,0.019651463,0.0651,0.0157,0.019,0.019,0.01,0.0193,0.0037,0.0037,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
123,10,5.75,3.12,0.391,-0.21,352.52,0.103770299,0.047944656,-0.025351516,0.02587122,0.0836,0.0195,0.0438,0.0438,-0.0104,0.0236,0.0106,0.0106,-2.41172,1.24032,2.11182,99.98352,2.84929,1.37641,0,0,0.005271075,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,0,5.75,3.18,0.399,-0.26,7.46,0.052197949,0.008168843,0.002110692,0.008065358,0.045,0.0063,0.0052,0.0052,0.0021,0.0077,0.0024,0.0024,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,1,5.75,3.18,0.399,-0.26,22.38,0.05455619,0.008487638,0.007022946,0.008852683,0.0512,0.007,0.0048,0.0048,0.0155,0.0086,0.0021,0.0021,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,2,5.75,3.18,0.399,-0.26,37.33,0.049020999,0.007769813,-0.002545892,0.008603488,0.0536,0.0066,0.0041,0.0041,0.0014,0.0081,0.0029,0.0029,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,3,5.75,3.18,0.399,-0.26,52.3,0.047085074,0.008386895,0.011018871,0.006628725,0.0399,0.0053,0.0065,0.0065,-0.0001,0.0065,0.0013,0.0013,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,4,5.75,3.18,0.399,-0.26,67.29,0.032476584,0.006735726,0.019916975,0.00688767,0.0379,0.0051,0.0044,0.0044,0.0125,0.0062,0.003,0.003,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,5,5.75,3.18,0.399,-0.26,82.29,0.020226515,0.005887274,-0.013183452,0.008360024,0.033,0.0055,0.0021,0.0021,-0.0032,0.0067,0.005,0.005,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,6,5.75,3.18,0.399,-0.26,97.31,0.025553817,0.00818352,-0.004978011,0.00848646,0.0334,0.0064,0.0051,0.0051,0.0065,0.0079,0.0031,0.0031,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,7,5.75,3.18,0.399,-0.26,232.63,-0.002570667,0.021577998,0.004673271,0.01882153,0.0316,0.0119,0.018,0.018,-0.0031,0.0145,0.012,0.012,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,8,5.75,3.18,0.399,-0.26,247.66,0.027214259,0.008809086,0.004377704,0.009956907,0.0291,0.0068,0.0056,0.0056,0.0006,0.0083,0.0055,0.0055,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,9,5.75,3.18,0.399,-0.26,262.69,0.02759359,0.006652819,-0.007008164,0.006369458,0.023,0.0049,0.0045,0.0045,-0.0087,0.0059,0.0024,0.0024,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,10,5.75,3.18,0.399,-0.26,277.71,0.033340708,0.007359348,0.001548455,0.007932213,0.0285,0.0054,0.005,0.005,0.0021,0.0066,0.0044,0.0044,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,11,5.75,3.18,0.399,-0.26,292.71,0.021665768,0.00668431,-0.007331808,0.006870953,0.0296,0.0052,0.0042,0.0042,-0.0146,0.0064,0.0025,0.0025,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,12,5.75,3.18,0.399,-0.26,307.7,0.040474846,0.012434227,-0.029810147,0.008561542,0.0478,0.0065,0.0106,0.0106,-0.0218,0.0079,0.0033,0.0033,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,13,5.75,3.18,0.399,-0.26,322.67,0.048043967,0.00762168,-0.016346995,0.007720104,0.0494,0.006,0.0047,0.0047,-0.0093,0.0074,0.0022,0.0022,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,14,5.75,3.18,0.399,-0.26,337.62,0.053579892,0.011067972,-0.007694196,0.007864477,0.0582,0.0063,0.0091,0.0091,-0.0104,0.0077,0.0016,0.0016,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
124,15,5.75,3.18,0.399,-0.26,352.54,0.061530653,0.007839005,-0.011443562,0.008736132,0.0588,0.0068,0.0039,0.0039,-0.0036,0.0084,0.0024,0.0024,-2.37131,1.09397,1.9901,79.56595,2.58769,1.30122,0,0,0.004491198,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,0,5.75,3.18,0.4,-0.34,7.46,0.051671901,0.007849204,0.001118019,0.00718401,0.0555,0.0056,0.0055,0.0055,-0.0066,0.0069,0.002,0.002,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,1,5.75,3.18,0.4,-0.34,22.33,0.060639006,0.007733693,0.022246553,0.007299315,0.0568,0.0059,0.005,0.005,0.0071,0.0072,0.0012,0.0012,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,2,5.75,3.18,0.4,-0.34,37.19,0.053643274,0.005714018,0.011389556,0.006020797,0.0469,0.0048,0.0031,0.0031,0.0045,0.0059,0.0012,0.0012,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,3,5.75,3.18,0.4,-0.34,52.17,0.032726047,0.005024938,0.016151622,0.005565968,0.0397,0.0043,0.0026,0.0026,0.0119,0.0053,0.0017,0.0017,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,4,5.75,3.18,0.4,-0.34,67.17,0.035542287,0.006735726,0.007322792,0.006129437,0.0359,0.0044,0.0051,0.0051,0.0107,0.0054,0.0029,0.0029,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,5,5.75,3.18,0.4,-0.34,82.2,0.020616183,0.003667424,0.009288902,0.004854894,0.02,0.0033,0.0016,0.0016,0.0047,0.0041,0.0026,0.0026,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,6,5.75,3.18,0.4,-0.34,97.23,0.024485475,0.005162364,-0.000102898,0.005011986,0.0219,0.0036,0.0037,0.0037,0.0043,0.0044,0.0024,0.0024,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,7,5.75,3.18,0.4,-0.34,112.27,0.01470374,0.002968164,-0.003196983,0.003132092,0.0125,0.0025,0.0016,0.0016,-0.0012,0.003,0.0009,0.0009,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,8,5.75,3.18,0.4,-0.34,127.32,0.016230442,0.006140033,-0.003228474,0.004049691,0.0149,0.0031,0.0053,0.0053,-0.002,0.0038,0.0014,0.0014,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,9,5.75,3.18,0.4,-0.34,157.43,0.01359114,0.011462984,-0.003590872,0.011496521,0.0161,0.0084,0.0078,0.0078,-0.0124,0.0104,0.0049,0.0049,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,10,5.75,3.18,0.4,-0.34,202.57,0.006573349,0.012619429,0.018784651,0.010171037,0.0197,0.007,0.0105,0.0105,-0.001,0.0088,0.0051,0.0051,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,11,5.75,3.18,0.4,-0.34,217.63,0.007042655,0.004753946,-0.002572985,0.00564358,0.0157,0.0046,0.0012,0.0012,0.0008,0.0056,0.0007,0.0007,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,12,5.75,3.18,0.4,-0.34,232.68,0.016838103,0.007666159,-0.000789934,0.005322593,0.014,0.0039,0.0066,0.0066,-0.0039,0.0048,0.0023,0.0023,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,13,5.75,3.18,0.4,-0.34,247.73,0.015316346,0.003818377,-0.001615731,0.003758989,0.0157,0.0027,0.0027,0.0027,-0.0014,0.0033,0.0018,0.0018,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,14,5.75,3.18,0.4,-0.34,262.77,0.023528383,0.004940648,-0.015474883,0.004219005,0.0215,0.0029,0.004,0.004,-0.0145,0.0036,0.0022,0.0022,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,15,5.75,3.18,0.4,-0.34,277.8,0.0289923,0.004301163,0.000922496,0.004554119,0.023,0.0035,0.0025,0.0025,-0.0029,0.0043,0.0015,0.0015,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,16,5.75,3.18,0.4,-0.34,292.83,0.036393387,0.005491812,-0.011104986,0.006008328,0.0316,0.0046,0.003,0.003,-0.0053,0.0057,0.0019,0.0019,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,17,5.75,3.18,0.4,-0.34,307.83,0.042942608,0.0082807,-0.024511602,0.008026207,0.0436,0.0056,0.0061,0.0061,-0.0221,0.0069,0.0041,0.0041,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,18,5.75,3.18,0.4,-0.34,322.81,0.044964461,0.006200806,1.64E-07,0.006664083,0.0512,0.0049,0.0038,0.0038,-0.0024,0.006,0.0029,0.0029,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,19,5.75,3.18,0.4,-0.34,337.67,0.05825439,0.006594695,-0.00934997,0.006484597,0.0618,0.005,0.0043,0.0043,-0.0136,0.0061,0.0022,0.0022,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
125,20,5.75,3.18,0.4,-0.34,352.54,0.057772377,0.006940461,0.015049237,0.00700928,0.0652,0.0056,0.0041,0.0041,0.003,0.0068,0.0017,0.0017,-2.32085,0.89946,1.81615,61.06935,2.28217,1.21679,0,0,0.00388132,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,0,5.75,3.18,0.4,-0.45,7.52,0.059515644,0.007569016,0.004752205,0.006621933,0.0663,0.0052,0.0055,0.0055,0.0033,0.0064,0.0017,0.0017,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,1,5.75,3.18,0.4,-0.45,22.49,0.06416885,0.007158911,-0.001449324,0.005869412,0.0585,0.0047,0.0054,0.0054,0.0019,0.0057,0.0014,0.0014,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,2,5.75,3.18,0.4,-0.45,37.08,0.046136109,0.0045,-0.00235489,0.00468188,0.0423,0.0036,0.0027,0.0027,0.0034,0.0044,0.0016,0.0016,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,3,5.75,3.18,0.4,-0.45,52.03,0.037171065,0.004318565,0.003751133,0.003613862,0.0309,0.0029,0.0032,0.0032,0.0037,0.0035,0.0009,0.0009,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,4,5.75,3.18,0.4,-0.45,67.07,0.016091367,0.003535534,0.000505474,0.003324154,0.0182,0.0025,0.0025,0.0025,0.0015,0.0031,0.0012,0.0012,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,5,5.75,3.18,0.4,-0.45,82.12,0.023453208,0.004763402,0.000742458,0.003862642,0.0196,0.003,0.0037,0.0037,0.003,0.0036,0.0014,0.0014,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,6,5.75,3.18,0.4,-0.45,97.18,0.010911414,0.002920616,0.003085566,0.003224903,0.0131,0.0023,0.0018,0.0018,0.0038,0.0028,0.0016,0.0016,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,7,5.75,3.18,0.4,-0.45,112.24,0.007812678,0.00304795,0.006405652,0.002529822,0.0114,0.002,0.0023,0.0023,0.0018,0.0024,0.0008,0.0008,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,8,5.75,3.18,0.4,-0.45,127.29,0.0084826,0.002325941,4.78E-05,0.002823119,0.0098,0.0021,0.001,0.001,-0.0023,0.0026,0.0011,0.0011,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,9,5.75,3.18,0.4,-0.45,142.34,0.010438884,0.004482187,-0.002378184,0.004243819,0.0095,0.0028,0.0035,0.0035,0.0018,0.0035,0.0024,0.0024,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,10,5.75,3.18,0.4,-0.45,157.41,0.004186408,0.002282542,0.006209164,0.002817801,0.0042,0.002,0.0011,0.0011,0.004,0.0025,0.0013,0.0013,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,11,5.75,3.18,0.4,-0.45,172.46,0.004702976,0.002640076,-0.000149776,0.003059412,0.0052,0.0024,0.0011,0.0011,-0.0038,0.003,0.0006,0.0006,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,12,5.75,3.18,0.4,-0.45,202.59,0.009970147,0.003397058,8.59E-05,0.003466987,0.0065,0.0023,0.0025,0.0025,-0.0031,0.0029,0.0019,0.0019,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,13,5.75,3.18,0.4,-0.45,232.71,0.005780729,0.003522783,-0.003497522,0.002683282,0.0074,0.002,0.0029,0.0029,-0.0006,0.0024,0.0012,0.0012,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,14,5.75,3.18,0.4,-0.45,247.76,0.011142673,0.003841875,-0.005565926,0.003231099,0.0135,0.0024,0.003,0.003,-0.0062,0.003,0.0012,0.0012,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,15,5.75,3.18,0.4,-0.45,262.82,0.01392121,0.002420744,-0.012546273,0.002507987,0.0126,0.0019,0.0015,0.0015,-0.0071,0.0023,0.001,0.001,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,16,5.75,3.18,0.4,-0.45,277.88,0.015166235,0.00416173,-0.007997585,0.00317805,0.0152,0.0024,0.0034,0.0034,-0.0085,0.0029,0.0013,0.0013,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,17,5.75,3.18,0.4,-0.45,292.93,0.019807027,0.003577709,-0.002367552,0.00405216,0.0208,0.0032,0.0016,0.0016,-0.0076,0.0039,0.0011,0.0011,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,18,5.75,3.18,0.4,-0.45,307.97,0.038287165,0.005185557,-0.005546472,0.00515461,0.0361,0.004,0.0033,0.0033,-0.0123,0.0049,0.0016,0.0016,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,19,5.75,3.18,0.4,-0.45,322.92,0.042530614,0.004951767,0.00102867,0.004617359,0.0436,0.0036,0.0034,0.0034,-0.0033,0.0044,0.0014,0.0014,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,20,5.75,3.18,0.4,-0.45,337.51,0.069976233,0.007324616,-0.000363298,0.005059644,0.058,0.0039,0.0062,0.0062,-0.007,0.0048,0.0016,0.0016,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
126,21,5.75,3.18,0.4,-0.45,352.48,0.063805653,0.006312686,-0.010181998,0.005842089,0.0707,0.0048,0.0041,0.0041,-0.0087,0.0058,0.0007,0.0007,-2.22804,0.68543,1.61191,46.14102,1.93667,1.11234,0,0,0.003239916,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
127,0,5.75,2.81,0.433,-0.27,7.48,0.017724297,0.009200543,0.006391405,0.012041595,0.0209,0.0073,0.0056,0.0056,0.0005,0.009,0.008,0.008,-2.25871,1.06362,1.96702,69.19815,2.39427,1.21474,0,0,0.006460108,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
127,1,5.75,2.81,0.433,-0.27,22.44,0.016929545,0.006016644,-0.017303666,0.009183137,0.0128,0.0058,0.0016,0.0016,-0.0096,0.0072,0.0057,0.0057,-2.25871,1.06362,1.96702,69.19815,2.39427,1.21474,0,0,0.006460108,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
127,2,5.75,2.81,0.433,-0.27,37.41,0.021432901,0.009329523,-0.005910344,0.013124405,0.0208,0.008,0.0048,0.0048,0.0206,0.01,0.0085,0.0085,-2.25871,1.06362,1.96702,69.19815,2.39427,1.21474,0,0,0.006460108,e1-DVCS1 Hall B,https://journals.aps.org/prl/abstract/10.1103/PhysRevLett.115.212003
